OTU	Cluster	IndVal	Prob	Domain	Phylum	Class	Order	Family	Genus
Otu00097	4	0.398753421939604	0.037	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00098	4	0.430078714810294	0.048	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified
Otu00105	4	0.455508078052998	0.002	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophagaceae_unclassified
Otu00109	4	0.376463908233762	0.006	Bacteria	Cyanobacteria	Cyanobacteria	Family_I	GpI	GpI_unclassified
Otu00115	4	0.712470802282939	0.001	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma
Otu00117	4	0.475209687477119	0.001	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified
Otu00124	4	0.860843843707152	0.001	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00135	4	0.598857437109582	0.001	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacteraceae_unclassified
Otu00137	4	0.620050689771574	0.001	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Gammaproteobacteria_incertae_sedis_unclassified	Gammaproteobacteria_incertae_sedis_unclassified
Otu00147	4	0.648271948110465	0.002	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula
Otu00180	4	0.606604686649203	0.001	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified
Otu00185	4	0.666530545879417	0.001	Bacteria	Actinobacteria	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor
Otu00195	4	0.560919902201382	0.001	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Rhodothermaceae	Rhodothermaceae_unclassified
Otu00199	4	0.651044914345089	0.001	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Haloferula
Otu00204	4	0.706673835681334	0.001	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified
Otu00206	4	0.31253318409855	0.016	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00207	4	0.628333473615644	0.001	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified	Sphingobacteriales_unclassified
Otu00220	4	0.583234461259204	0.002	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified
Otu00229	4	0.735940959234284	0.001	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella
Otu00231	4	0.640910942420361	0.001	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	Candidatus_Pelagibacter	Candidatus_Pelagibacter_unclassified
Otu00233	4	0.781175762125255	0.001	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Haliea
Otu00235	4	0.759619111677484	0.001	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00238	4	0.418414629215098	0.014	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified
Otu00242	4	0.854131547644522	0.001	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Thermogutta
Otu00243	4	0.843580332550074	0.001	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified
